timestamp,energy_wh,meter_id,source_file,unit,hour,weekday,month,anomaly_flag,anomaly_score
2016-04-10 06:30:00,1901,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
2016-04-24 06:30:00,1914,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
2014-04-13 06:00:00,1904,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
2015-04-12 06:00:00,1908,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
2015-04-19 06:30:00,1916,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,6,6,4,True,-0.004712244827977385
2014-07-14 12:30:00,1643,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,12,0,7,True,-0.004707740940244065
2015-01-09 07:00:00,1913,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,7,4,1,True,-0.0047027473395258035
2016-01-29 07:00:00,1918,1625530_FD3_L2_EDMI_20_D,1625530_FD3_L2_EDMI_20_D.csv,Wh,7,4,1,True,-0.0047027473395258035
2014-01-07 12:30:00,1707,1625530_FD2_L2_EDMI_18_D,1625530_FD2_L2_EDMI_18_D.csv,Wh,12,1,1,True,-0.004699615052299211
2014-08-27 19:30:00,2064,1625530_FD3_NK_EDMI_21_D,1625530_FD3_NK_EDMI_21_D.csv,Wh,19,2,8,True,-0.004699552123269002
2013-05-22 08:30:00,2101,1130211_FD1_L1_EDMI_1_D,1130211_FD1_L1_EDMI_1_D.csv,Wh,8,2,5,True,-0.00469825740523333
2013-10-16 08:30:00,1925,1625529_FD4_L3_EDMI_16_D,1625529_FD4_L3_EDMI_16_D.csv,Wh,8,2,10,True,-0.004691860627786926
