meter_id,date,daily_energy_wh
1625563_FD3_NK_EDMI_23_D,2016-03-25,10083
1625563_FD3_NK_EDMI_23_D,2016-03-26,9616
1625563_FD3_NK_EDMI_23_D,2016-03-27,7903
1625563_FD3_NK_EDMI_23_D,2016-03-28,11301
1625563_FD3_NK_EDMI_23_D,2016-03-29,8101
1625563_FD3_NK_EDMI_23_D,2016-03-30,9714
1625563_FD3_NK_EDMI_23_D,2016-03-31,10397
1625563_FD3_NK_EDMI_23_D,2016-04-01,9469
1625563_FD3_NK_EDMI_23_D,2016-04-02,5223
1625563_FD3_NK_EDMI_23_D,2016-04-03,5261
1625563_FD3_NK_EDMI_23_D,2016-04-04,8321
1625563_FD3_NK_EDMI_23_D,2016-04-05,9690
1625563_FD3_NK_EDMI_23_D,2016-04-06,11826
1625563_FD3_NK_EDMI_23_D,2016-04-07,11860
1625563_FD3_NK_EDMI_23_D,2016-04-08,11036
1625563_FD3_NK_EDMI_23_D,2016-04-09,8087
1625563_FD3_NK_EDMI_23_D,2016-04-10,9771
1625563_FD3_NK_EDMI_23_D,2016-04-11,7491
1625563_FD3_NK_EDMI_23_D,2016-04-12,9931
1625563_FD3_NK_EDMI_23_D,2016-04-13,8428
1625563_FD3_NK_EDMI_23_D,2016-04-14,8009
1625563_FD3_NK_EDMI_23_D,2016-04-15,9445
1625563_FD3_NK_EDMI_23_D,2016-04-16,8443
1625563_FD3_NK_EDMI_23_D,2016-04-17,9677
1625563_FD3_NK_EDMI_23_D,2016-04-18,9154
1625563_FD3_NK_EDMI_23_D,2016-04-19,10962
1625563_FD3_NK_EDMI_23_D,2016-04-20,12884
1625563_FD3_NK_EDMI_23_D,2016-04-21,9540
1625563_FD3_NK_EDMI_23_D,2016-04-22,10847
1625563_FD3_NK_EDMI_23_D,2016-04-23,13061
1625563_FD3_NK_EDMI_23_D,2016-04-24,9161
1625563_FD3_NK_EDMI_23_D,2016-04-25,9330
1625563_FD3_NK_EDMI_23_D,2016-04-26,12507
1625563_FD3_NK_EDMI_23_D,2016-04-27,9371
1625563_FD3_NK_EDMI_23_D,2016-04-28,8091
1625563_FD3_NK_EDMI_23_D,2016-04-29,10322
1625563_FD3_NK_EDMI_23_D,2016-04-30,7720
1625563_FD3_NK_EDMI_23_D,2016-05-01,8260
1625563_FD3_NK_EDMI_23_D,2016-05-02,7314
1625563_FD3_NK_EDMI_23_D,2016-05-03,10546
1625563_FD3_NK_EDMI_23_D,2016-05-04,8839
1625563_FD3_NK_EDMI_23_D,2016-05-05,7767
1625563_FD3_NK_EDMI_23_D,2016-05-06,9260
1625563_FD3_NK_EDMI_23_D,2016-05-07,7845
1625563_FD3_NK_EDMI_23_D,2016-05-08,7642
1625563_FD3_NK_EDMI_23_D,2016-05-09,7169
1625563_FD3_NK_EDMI_23_D,2016-05-10,8360
1625563_FD3_NK_EDMI_23_D,2016-05-11,8904
1625563_FD3_NK_EDMI_23_D,2016-05-12,6938
1625563_FD3_NK_EDMI_23_D,2016-05-13,8402
1625563_FD3_NK_EDMI_23_D,2016-05-14,8998
1625563_FD3_NK_EDMI_23_D,2016-05-15,7604
1625563_FD3_NK_EDMI_23_D,2016-05-16,7838
1625563_FD3_NK_EDMI_23_D,2016-05-17,6337
1625563_FD3_NK_EDMI_23_D,2016-05-18,7483
1625563_FD3_NK_EDMI_23_D,2016-05-19,8064
1625563_FD3_NK_EDMI_23_D,2016-05-20,8318
1625563_FD3_NK_EDMI_23_D,2016-05-21,5676
1625563_FD3_NK_EDMI_23_D,2016-05-22,8012
1625563_FD3_NK_EDMI_23_D,2016-05-23,7960
1625563_FD3_NK_EDMI_23_D,2016-05-24,7956
1625563_FD3_NK_EDMI_23_D,2016-05-25,7577
1625563_FD3_NK_EDMI_23_D,2016-05-26,7259
1625563_FD3_NK_EDMI_23_D,2016-05-27,7222
1625563_FD3_NK_EDMI_23_D,2016-05-28,9035
1625563_FD3_NK_EDMI_23_D,2016-05-29,8496
1625563_FD3_NK_EDMI_23_D,2016-05-30,8726
1625563_FD3_NK_EDMI_23_D,2016-05-31,9049
1625563_FD3_NK_EDMI_23_D,2016-06-01,7299
1625563_FD3_NK_EDMI_23_D,2016-06-02,8737
1625563_FD3_NK_EDMI_23_D,2016-06-03,6767
1625563_FD3_NK_EDMI_23_D,2016-06-04,8251
1625563_FD3_NK_EDMI_23_D,2016-06-05,7567
1625563_FD3_NK_EDMI_23_D,2016-06-06,7274
1625563_FD3_NK_EDMI_23_D,2016-06-07,8393
1625563_FD3_NK_EDMI_23_D,2016-06-08,7187
1625563_FD3_NK_EDMI_23_D,2016-06-09,6846
1625563_FD3_NK_EDMI_23_D,2016-06-10,8421
1625563_FD3_NK_EDMI_23_D,2016-06-11,8430
1625563_FD3_NK_EDMI_23_D,2016-06-12,8005
1625563_FD3_NK_EDMI_23_D,2016-06-13,8371
1625563_FD3_NK_EDMI_23_D,2016-06-14,8039
1625563_FD3_NK_EDMI_23_D,2016-06-15,7677
1625563_FD3_NK_EDMI_23_D,2016-06-16,7571
1625563_FD3_NK_EDMI_23_D,2016-06-17,7705
1625563_FD3_NK_EDMI_23_D,2016-06-18,9114
1625563_FD3_NK_EDMI_23_D,2016-06-19,8496
1625563_FD3_NK_EDMI_23_D,2016-06-20,7661
1625563_FD3_NK_EDMI_23_D,2016-06-21,8044
1625563_FD3_NK_EDMI_23_D,2016-06-22,7809
1625563_FD3_NK_EDMI_23_D,2016-06-23,7814
1625563_FD3_NK_EDMI_23_D,2016-06-24,8523
1625563_FD3_NK_EDMI_23_D,2016-06-25,8045
1625563_FD3_NK_EDMI_23_D,2016-06-26,8700
1625563_FD3_NK_EDMI_23_D,2016-06-27,6897
1625563_FD3_NK_EDMI_23_D,2016-06-28,7346
1625563_FD3_NK_EDMI_23_D,2016-06-29,7409
1625563_FD3_NK_EDMI_23_D,2016-06-30,8595
1625563_FD3_NK_EDMI_23_D,2016-07-01,7365
1625563_FD3_NK_EDMI_23_D,2016-07-02,5449
1625563_FD3_NK_EDMI_23_D,2016-07-03,5718
1625563_FD3_NK_EDMI_23_D,2016-07-04,6687
1625563_FD3_NK_EDMI_23_D,2016-07-05,6922
1625563_FD3_NK_EDMI_23_D,2016-07-06,5819
1625563_FD3_NK_EDMI_23_D,2016-07-07,6922
1625563_FD3_NK_EDMI_23_D,2016-07-08,5590
1625563_FD3_NK_EDMI_23_D,2016-07-09,8355
1625563_FD3_NK_EDMI_23_D,2016-07-10,8789
1625563_FD3_NK_EDMI_23_D,2016-07-11,6834
1625563_FD3_NK_EDMI_23_D,2016-07-12,8468
1625563_FD3_NK_EDMI_23_D,2016-07-13,6954
1625563_FD3_NK_EDMI_23_D,2016-07-14,7717
1625563_FD3_NK_EDMI_23_D,2016-07-15,7381
1625563_FD3_NK_EDMI_23_D,2016-07-16,9075
1625563_FD3_NK_EDMI_23_D,2016-07-17,9136
1625563_FD3_NK_EDMI_23_D,2016-07-18,8283
1625563_FD3_NK_EDMI_23_D,2016-07-19,7374
1625563_FD3_NK_EDMI_23_D,2016-07-20,9126
1625563_FD3_NK_EDMI_23_D,2016-07-21,8189
1625563_FD3_NK_EDMI_23_D,2016-07-22,8385
1625563_FD3_NK_EDMI_23_D,2016-07-23,8108
1625563_FD3_NK_EDMI_23_D,2016-07-24,8120
1625563_FD3_NK_EDMI_23_D,2016-07-25,6830
1625563_FD3_NK_EDMI_23_D,2016-07-26,6743
1625563_FD3_NK_EDMI_23_D,2016-07-27,6095
1625563_FD3_NK_EDMI_23_D,2016-07-28,4700
1625563_FD3_NK_EDMI_23_D,2016-07-29,9207
1625563_FD3_NK_EDMI_23_D,2016-07-30,9843
1625563_FD3_NK_EDMI_23_D,2016-07-31,5975
1625563_FD3_NK_EDMI_23_D,2016-08-01,7545
1625563_FD3_NK_EDMI_23_D,2016-08-02,9797
1625563_FD3_NK_EDMI_23_D,2016-08-03,8358
1625563_FD3_NK_EDMI_23_D,2016-08-04,9765
1625563_FD3_NK_EDMI_23_D,2016-08-05,7926
1625563_FD3_NK_EDMI_23_D,2016-08-06,7270
1625563_FD3_NK_EDMI_23_D,2016-08-07,6608
1625563_FD3_NK_EDMI_23_D,2016-08-08,5672
1625563_FD3_NK_EDMI_23_D,2016-08-09,8151
1625563_FD3_NK_EDMI_23_D,2016-08-10,6562
1625563_FD3_NK_EDMI_23_D,2016-08-11,7964
1625563_FD3_NK_EDMI_23_D,2016-08-12,8960
1625563_FD3_NK_EDMI_23_D,2016-08-13,7101
1625563_FD3_NK_EDMI_23_D,2016-08-14,6381
1625563_FD3_NK_EDMI_23_D,2016-08-15,7214
1625563_FD3_NK_EDMI_23_D,2016-08-16,8921
1625563_FD3_NK_EDMI_23_D,2016-08-17,7518
1625563_FD3_NK_EDMI_23_D,2016-08-18,7726
1625563_FD3_NK_EDMI_23_D,2016-08-19,8878
1625563_FD3_NK_EDMI_23_D,2016-08-20,6433
1625563_FD3_NK_EDMI_23_D,2016-08-21,6837
1625563_FD3_NK_EDMI_23_D,2016-08-22,9003
1625563_FD3_NK_EDMI_23_D,2016-08-23,10260
1625563_FD3_NK_EDMI_23_D,2016-08-24,8765
1625563_FD3_NK_EDMI_23_D,2016-08-25,5799
1625563_FD3_NK_EDMI_23_D,2016-08-26,5486
1625563_FD3_NK_EDMI_23_D,2016-08-27,5353
1625563_FD3_NK_EDMI_23_D,2016-08-28,6641
1625563_FD3_NK_EDMI_23_D,2016-08-29,8052
1625563_FD3_NK_EDMI_23_D,2016-08-30,7507
1625563_FD3_NK_EDMI_23_D,2016-08-31,8391
1625563_FD3_NK_EDMI_23_D,2016-09-01,6941
1625563_FD3_NK_EDMI_23_D,2016-09-02,9235
1625563_FD3_NK_EDMI_23_D,2016-09-03,7631
1625563_FD3_NK_EDMI_23_D,2016-09-04,7560
1625563_FD3_NK_EDMI_23_D,2016-09-05,9231
1625563_FD3_NK_EDMI_23_D,2016-09-06,8463
1625563_FD3_NK_EDMI_23_D,2016-09-07,10517
1625563_FD3_NK_EDMI_23_D,2016-09-08,7528
1625563_FD3_NK_EDMI_23_D,2016-09-09,7648
1625563_FD3_NK_EDMI_23_D,2016-09-10,9468
1625563_FD3_NK_EDMI_23_D,2016-09-11,8516
1625563_FD3_NK_EDMI_23_D,2016-09-12,7076
1625563_FD3_NK_EDMI_23_D,2016-09-13,6471
1625563_FD3_NK_EDMI_23_D,2016-09-14,6748
1625563_FD3_NK_EDMI_23_D,2016-09-15,9625
1625563_FD3_NK_EDMI_23_D,2016-09-16,8468
1625563_FD3_NK_EDMI_23_D,2016-09-17,8034
1625563_FD3_NK_EDMI_23_D,2016-09-18,8193
1625563_FD3_NK_EDMI_23_D,2016-09-19,6993
1625563_FD3_NK_EDMI_23_D,2016-09-20,7453
1625563_FD3_NK_EDMI_23_D,2016-09-21,7676
1625563_FD3_NK_EDMI_23_D,2016-09-22,8445
1625563_FD3_NK_EDMI_23_D,2016-09-23,6919
1625563_FD3_NK_EDMI_23_D,2016-09-24,7188
1625563_FD3_NK_EDMI_23_D,2016-09-25,7588
1625563_FD3_NK_EDMI_23_D,2016-09-26,8731
1625563_FD3_NK_EDMI_23_D,2016-09-27,7592
1625563_FD3_NK_EDMI_23_D,2016-09-28,7749
1625563_FD3_NK_EDMI_23_D,2016-09-29,8931
1625563_FD3_NK_EDMI_23_D,2016-09-30,9206
1625563_FD3_NK_EDMI_23_D,2016-10-01,10107
1625563_FD3_NK_EDMI_23_D,2016-10-02,7841
1625563_FD3_NK_EDMI_23_D,2016-10-03,7548
1625563_FD3_NK_EDMI_23_D,2016-10-04,8594
1625563_FD3_NK_EDMI_23_D,2016-10-05,8508
1625563_FD3_NK_EDMI_23_D,2016-10-06,9417
1625563_FD3_NK_EDMI_23_D,2016-10-07,9364
1625563_FD3_NK_EDMI_23_D,2016-10-08,8149
1625563_FD3_NK_EDMI_23_D,2016-10-09,8263
1625563_FD3_NK_EDMI_23_D,2016-10-10,8970
1625563_FD3_NK_EDMI_23_D,2016-10-11,7818
1625563_FD3_NK_EDMI_23_D,2016-10-12,12430
1625563_FD3_NK_EDMI_23_D,2016-10-13,11607
1625563_FD3_NK_EDMI_23_D,2016-10-14,10238
1625563_FD3_NK_EDMI_23_D,2016-10-15,12258
1625563_FD3_NK_EDMI_23_D,2016-10-16,9300
1625563_FD3_NK_EDMI_23_D,2016-10-17,9838
1625563_FD3_NK_EDMI_23_D,2016-10-18,10124
1625563_FD3_NK_EDMI_23_D,2016-10-19,7934
1625563_FD3_NK_EDMI_23_D,2016-10-20,10218
1625563_FD3_NK_EDMI_23_D,2016-10-21,7761
1625563_FD3_NK_EDMI_23_D,2016-10-22,4118
1625563_FD3_NK_EDMI_23_D,2016-10-23,3930
1625563_FD3_NK_EDMI_23_D,2016-10-24,5714
1625563_FD3_NK_EDMI_23_D,2016-10-25,7041
1625563_FD3_NK_EDMI_23_D,2016-10-26,6245
1625563_FD3_NK_EDMI_23_D,2016-10-27,9381
1625563_FD3_NK_EDMI_23_D,2016-10-28,8074
1625563_FD3_NK_EDMI_23_D,2016-10-29,8132
1625563_FD3_NK_EDMI_23_D,2016-10-30,8873
1625563_FD3_NK_EDMI_23_D,2016-10-31,8141
1625563_FD3_NK_EDMI_23_D,2016-11-01,10461
1625563_FD3_NK_EDMI_23_D,2016-11-02,9775
1625563_FD3_NK_EDMI_23_D,2016-11-03,10944
1625563_FD3_NK_EDMI_23_D,2016-11-04,9048
1625563_FD3_NK_EDMI_23_D,2016-11-05,10969
1625563_FD3_NK_EDMI_23_D,2016-11-06,11481
1625563_FD3_NK_EDMI_23_D,2016-11-07,10737
1625563_FD3_NK_EDMI_23_D,2016-11-08,11383
1625563_FD3_NK_EDMI_23_D,2016-11-09,10544
1625563_FD3_NK_EDMI_23_D,2016-11-10,11826
1625563_FD3_NK_EDMI_23_D,2016-11-11,11916
1625563_FD3_NK_EDMI_23_D,2016-11-12,10250
1625563_FD3_NK_EDMI_23_D,2016-11-13,9669
1625563_FD3_NK_EDMI_23_D,2016-11-14,9177
1625563_FD3_NK_EDMI_23_D,2016-11-15,9429
1625563_FD3_NK_EDMI_23_D,2016-11-16,8749
1625563_FD3_NK_EDMI_23_D,2016-11-17,10262
1625563_FD3_NK_EDMI_23_D,2016-11-18,10366
1625563_FD3_NK_EDMI_23_D,2016-11-19,15316
1625563_FD3_NK_EDMI_23_D,2016-11-20,9207
1625563_FD3_NK_EDMI_23_D,2016-11-21,9564
1625563_FD3_NK_EDMI_23_D,2016-11-22,7980
1625563_FD3_NK_EDMI_23_D,2016-11-23,11869
1625563_FD3_NK_EDMI_23_D,2016-11-24,9752
1625563_FD3_NK_EDMI_23_D,2016-11-25,14898
1625563_FD3_NK_EDMI_23_D,2016-11-26,10372
1625563_FD3_NK_EDMI_23_D,2016-11-27,12114
1625563_FD3_NK_EDMI_23_D,2016-11-28,11327
1625563_FD3_NK_EDMI_23_D,2016-11-29,14717
1625563_FD3_NK_EDMI_23_D,2016-11-30,15913
1625563_FD3_NK_EDMI_23_D,2016-12-01,12525
1625563_FD3_NK_EDMI_23_D,2016-12-02,9789
1625563_FD3_NK_EDMI_23_D,2016-12-03,13140
1625563_FD3_NK_EDMI_23_D,2016-12-04,11057
1625563_FD3_NK_EDMI_23_D,2016-12-05,13116
1625563_FD3_NK_EDMI_23_D,2016-12-06,9696
1625563_FD3_NK_EDMI_23_D,2016-12-07,9425
1625563_FD3_NK_EDMI_23_D,2016-12-08,10925
1625563_FD3_NK_EDMI_23_D,2016-12-09,12174
1625563_FD3_NK_EDMI_23_D,2016-12-10,12774
1625563_FD3_NK_EDMI_23_D,2016-12-11,9201
1625563_FD3_NK_EDMI_23_D,2016-12-12,10443
1625563_FD3_NK_EDMI_23_D,2016-12-13,11293
1625563_FD3_NK_EDMI_23_D,2016-12-14,11364
1625563_FD3_NK_EDMI_23_D,2016-12-15,13639
1625563_FD3_NK_EDMI_23_D,2016-12-16,14864
1625563_FD3_NK_EDMI_23_D,2016-12-17,13729
1625563_FD3_NK_EDMI_23_D,2016-12-18,12074
1625563_FD3_NK_EDMI_23_D,2016-12-19,14892
1625563_FD3_NK_EDMI_23_D,2016-12-20,16276
1625563_FD3_NK_EDMI_23_D,2016-12-21,13552
1625563_FD3_NK_EDMI_23_D,2016-12-22,15675
1625563_FD3_NK_EDMI_23_D,2016-12-23,15864
1625563_FD3_NK_EDMI_23_D,2016-12-24,12562
1625563_FD3_NK_EDMI_23_D,2016-12-25,15999
1625563_FD3_NK_EDMI_23_D,2016-12-26,4899
1625563_FD3_NK_EDMI_23_D,2016-12-27,2421
1625563_FD3_NK_EDMI_23_D,2016-12-28,5293
1625563_FD3_NK_EDMI_23_D,2016-12-29,20964
1625563_FD3_NK_EDMI_23_D,2016-12-30,22019
1625563_FD3_NK_EDMI_23_D,2016-12-31,12696
1625563_FD3_NK_EDMI_23_D,2017-01-01,11847
1625563_FD3_NK_EDMI_23_D,2017-01-02,9613
1625563_FD3_NK_EDMI_23_D,2017-01-03,12637
1625563_FD3_NK_EDMI_23_D,2017-01-04,10379
1625563_FD3_NK_EDMI_23_D,2017-01-05,88
1625574_FD2_L3_EDMI_24_D,2013-02-26,8576
1625574_FD2_L3_EDMI_24_D,2013-02-27,9583
1625574_FD2_L3_EDMI_24_D,2013-02-28,10773
1625574_FD2_L3_EDMI_24_D,2013-03-01,10015
1625574_FD2_L3_EDMI_24_D,2013-03-02,12512
1625574_FD2_L3_EDMI_24_D,2013-03-03,11539
1625574_FD2_L3_EDMI_24_D,2013-03-04,10662
1625574_FD2_L3_EDMI_24_D,2013-03-05,9861
1625574_FD2_L3_EDMI_24_D,2013-03-06,2610
1625574_FD2_L3_EDMI_24_D,2013-03-07,10098
1625574_FD2_L3_EDMI_24_D,2013-03-08,5533
1625574_FD2_L3_EDMI_24_D,2013-03-09,8828
1625574_FD2_L3_EDMI_24_D,2013-03-10,14604
1625574_FD2_L3_EDMI_24_D,2013-03-11,10386
1625574_FD2_L3_EDMI_24_D,2013-03-12,9948
1625574_FD2_L3_EDMI_24_D,2013-03-13,10212
1625574_FD2_L3_EDMI_24_D,2013-03-14,11872
1625574_FD2_L3_EDMI_24_D,2013-03-15,10290
1625574_FD2_L3_EDMI_24_D,2013-03-16,11600
1625574_FD2_L3_EDMI_24_D,2013-03-17,14317
1625574_FD2_L3_EDMI_24_D,2013-03-18,10012
1625574_FD2_L3_EDMI_24_D,2013-03-19,7613
1625574_FD2_L3_EDMI_24_D,2013-03-20,12555
1625574_FD2_L3_EDMI_24_D,2013-03-21,10995
1625574_FD2_L3_EDMI_24_D,2013-03-22,11317
1625574_FD2_L3_EDMI_24_D,2013-03-23,9564
1625574_FD2_L3_EDMI_24_D,2013-03-24,18848
1625574_FD2_L3_EDMI_24_D,2013-03-25,10603
1625574_FD2_L3_EDMI_24_D,2013-03-26,9591
1625574_FD2_L3_EDMI_24_D,2013-03-27,10047
1625574_FD2_L3_EDMI_24_D,2013-03-28,6703
1625574_FD2_L3_EDMI_24_D,2013-03-29,12423
1625574_FD2_L3_EDMI_24_D,2013-03-30,11876
1625574_FD2_L3_EDMI_24_D,2013-03-31,10674
1625574_FD2_L3_EDMI_24_D,2013-04-01,10838
1625574_FD2_L3_EDMI_24_D,2013-04-02,13649
1625574_FD2_L3_EDMI_24_D,2013-04-03,10047
1625574_FD2_L3_EDMI_24_D,2013-04-04,12596
1625574_FD2_L3_EDMI_24_D,2013-04-05,7865
1625574_FD2_L3_EDMI_24_D,2013-04-06,11629
1625574_FD2_L3_EDMI_24_D,2013-04-07,11849
1625574_FD2_L3_EDMI_24_D,2013-04-08,8493
1625574_FD2_L3_EDMI_24_D,2013-04-09,9386
1625574_FD2_L3_EDMI_24_D,2013-04-10,7296
1625574_FD2_L3_EDMI_24_D,2013-04-11,8055
1625574_FD2_L3_EDMI_24_D,2013-04-12,8848
1625574_FD2_L3_EDMI_24_D,2013-04-13,12428
1625574_FD2_L3_EDMI_24_D,2013-04-14,13475
1625574_FD2_L3_EDMI_24_D,2013-04-15,9048
1625574_FD2_L3_EDMI_24_D,2013-04-16,11532
1625574_FD2_L3_EDMI_24_D,2013-04-17,8517
1625574_FD2_L3_EDMI_24_D,2013-04-18,11008
1625574_FD2_L3_EDMI_24_D,2013-04-19,10550
1625574_FD2_L3_EDMI_24_D,2013-04-20,13129
1625574_FD2_L3_EDMI_24_D,2013-04-21,11838
1625574_FD2_L3_EDMI_24_D,2013-04-22,9210
1625574_FD2_L3_EDMI_24_D,2013-04-23,9995
1625574_FD2_L3_EDMI_24_D,2013-04-24,8596
1625574_FD2_L3_EDMI_24_D,2013-04-25,7777
1625574_FD2_L3_EDMI_24_D,2013-04-26,9565
1625574_FD2_L3_EDMI_24_D,2013-04-27,8660
1625574_FD2_L3_EDMI_24_D,2013-04-28,10566
1625574_FD2_L3_EDMI_24_D,2013-04-29,11715
1625574_FD2_L3_EDMI_24_D,2013-04-30,8804
1625574_FD2_L3_EDMI_24_D,2013-05-01,10310
1625574_FD2_L3_EDMI_24_D,2013-05-02,9647
1625574_FD2_L3_EDMI_24_D,2013-05-03,9036
1625574_FD2_L3_EDMI_24_D,2013-05-04,9651
1625574_FD2_L3_EDMI_24_D,2013-05-05,10877
1625574_FD2_L3_EDMI_24_D,2013-05-06,12972
1625574_FD2_L3_EDMI_24_D,2013-05-07,10152
1625574_FD2_L3_EDMI_24_D,2013-05-08,9713
1625574_FD2_L3_EDMI_24_D,2013-05-09,7791
1625574_FD2_L3_EDMI_24_D,2013-05-10,11973
1625574_FD2_L3_EDMI_24_D,2013-05-11,13234
1625574_FD2_L3_EDMI_24_D,2013-05-12,10526
1625574_FD2_L3_EDMI_24_D,2013-05-13,10709
1625574_FD2_L3_EDMI_24_D,2013-05-14,9700
1625574_FD2_L3_EDMI_24_D,2013-05-15,11153
1625574_FD2_L3_EDMI_24_D,2013-05-16,11654
1625574_FD2_L3_EDMI_24_D,2013-05-17,8246
1625574_FD2_L3_EDMI_24_D,2013-05-18,13585
1625574_FD2_L3_EDMI_24_D,2013-05-19,9750
1625574_FD2_L3_EDMI_24_D,2013-05-20,10304
1625574_FD2_L3_EDMI_24_D,2013-05-21,8389
1625574_FD2_L3_EDMI_24_D,2013-05-22,8353
1625574_FD2_L3_EDMI_24_D,2013-05-23,10706
1625574_FD2_L3_EDMI_24_D,2013-05-24,7448
1625574_FD2_L3_EDMI_24_D,2013-05-25,11403
1625574_FD2_L3_EDMI_24_D,2013-05-26,12316
1625574_FD2_L3_EDMI_24_D,2013-05-27,11105
1625574_FD2_L3_EDMI_24_D,2013-05-28,7593
1625574_FD2_L3_EDMI_24_D,2013-05-29,12084
1625574_FD2_L3_EDMI_24_D,2013-05-30,11483
1625574_FD2_L3_EDMI_24_D,2013-05-31,10085
1625574_FD2_L3_EDMI_24_D,2013-06-01,9440
1625574_FD2_L3_EDMI_24_D,2013-06-02,11756
1625574_FD2_L3_EDMI_24_D,2013-06-03,9236
1625574_FD2_L3_EDMI_24_D,2013-06-04,9709
1625574_FD2_L3_EDMI_24_D,2013-06-05,11750
1625574_FD2_L3_EDMI_24_D,2013-06-06,10466
1625574_FD2_L3_EDMI_24_D,2013-06-07,9238
1625574_FD2_L3_EDMI_24_D,2013-06-08,11721
1625574_FD2_L3_EDMI_24_D,2013-06-09,8161
1625574_FD2_L3_EDMI_24_D,2013-06-10,9834
1625574_FD2_L3_EDMI_24_D,2013-06-11,7956
1625574_FD2_L3_EDMI_24_D,2013-06-12,9944
1625574_FD2_L3_EDMI_24_D,2013-06-13,8437
1625574_FD2_L3_EDMI_24_D,2013-06-14,10355
1625574_FD2_L3_EDMI_24_D,2013-06-15,10040
1625574_FD2_L3_EDMI_24_D,2013-06-16,12122
1625574_FD2_L3_EDMI_24_D,2013-06-17,8383
1625574_FD2_L3_EDMI_24_D,2013-06-18,9319
1625574_FD2_L3_EDMI_24_D,2013-06-19,9379
1625574_FD2_L3_EDMI_24_D,2013-06-20,9819
1625574_FD2_L3_EDMI_24_D,2013-06-21,9484
1625574_FD2_L3_EDMI_24_D,2013-06-22,8624
1625574_FD2_L3_EDMI_24_D,2013-06-23,12102
1625574_FD2_L3_EDMI_24_D,2013-06-24,9883
1625574_FD2_L3_EDMI_24_D,2013-06-25,8824
1625574_FD2_L3_EDMI_24_D,2013-06-26,10025
1625574_FD2_L3_EDMI_24_D,2013-06-27,9394
1625574_FD2_L3_EDMI_24_D,2013-06-28,6834
1625574_FD2_L3_EDMI_24_D,2013-06-29,12395
1625574_FD2_L3_EDMI_24_D,2013-06-30,13244
1625574_FD2_L3_EDMI_24_D,2013-07-01,7497
1625574_FD2_L3_EDMI_24_D,2013-07-02,10608
1625574_FD2_L3_EDMI_24_D,2013-07-03,9363
1625574_FD2_L3_EDMI_24_D,2013-07-04,10236
1625574_FD2_L3_EDMI_24_D,2013-07-05,6875
1625574_FD2_L3_EDMI_24_D,2013-07-06,10330
1625574_FD2_L3_EDMI_24_D,2013-07-07,13148
1625574_FD2_L3_EDMI_24_D,2013-07-08,9484
1625574_FD2_L3_EDMI_24_D,2013-07-09,9817
1625574_FD2_L3_EDMI_24_D,2013-07-10,9075
1625574_FD2_L3_EDMI_24_D,2013-07-11,8400
1625574_FD2_L3_EDMI_24_D,2013-07-12,6304
1625574_FD2_L3_EDMI_24_D,2013-07-13,11667
1625574_FD2_L3_EDMI_24_D,2013-07-14,14179
1625574_FD2_L3_EDMI_24_D,2013-07-15,9654
1625574_FD2_L3_EDMI_24_D,2013-07-16,11850
1625574_FD2_L3_EDMI_24_D,2013-07-17,10390
1625574_FD2_L3_EDMI_24_D,2013-07-18,11151
1625574_FD2_L3_EDMI_24_D,2013-07-19,11990
1625574_FD2_L3_EDMI_24_D,2013-07-20,10657
1625574_FD2_L3_EDMI_24_D,2013-07-21,15582
1625574_FD2_L3_EDMI_24_D,2013-07-22,9835
1625574_FD2_L3_EDMI_24_D,2013-07-23,9819
1625574_FD2_L3_EDMI_24_D,2013-07-24,7835
1625574_FD2_L3_EDMI_24_D,2013-07-25,11490
1625574_FD2_L3_EDMI_24_D,2013-07-26,11848
1625574_FD2_L3_EDMI_24_D,2013-07-27,5898
1625574_FD2_L3_EDMI_24_D,2013-07-28,4184
1625574_FD2_L3_EDMI_24_D,2013-07-29,4135
1625574_FD2_L3_EDMI_24_D,2013-07-30,4012
1625574_FD2_L3_EDMI_24_D,2013-07-31,4023
1625574_FD2_L3_EDMI_24_D,2013-08-01,4164
1625574_FD2_L3_EDMI_24_D,2013-08-02,4234
1625574_FD2_L3_EDMI_24_D,2013-08-03,4187
1625574_FD2_L3_EDMI_24_D,2013-08-04,7895
1625574_FD2_L3_EDMI_24_D,2013-08-05,12158
1625574_FD2_L3_EDMI_24_D,2013-08-06,8624
1625574_FD2_L3_EDMI_24_D,2013-08-07,11877
1625574_FD2_L3_EDMI_24_D,2013-08-08,8688
1625574_FD2_L3_EDMI_24_D,2013-08-09,10025
1625574_FD2_L3_EDMI_24_D,2013-08-10,9203
1625574_FD2_L3_EDMI_24_D,2013-08-11,12181
1625574_FD2_L3_EDMI_24_D,2013-08-12,10338
1625574_FD2_L3_EDMI_24_D,2013-08-13,7761
1625574_FD2_L3_EDMI_24_D,2013-08-14,9992
1625574_FD2_L3_EDMI_24_D,2013-08-15,9636
1625574_FD2_L3_EDMI_24_D,2013-08-16,8393
1625574_FD2_L3_EDMI_24_D,2013-08-17,12554
1625574_FD2_L3_EDMI_24_D,2013-08-18,10533
1625574_FD2_L3_EDMI_24_D,2013-08-19,7654
1625574_FD2_L3_EDMI_24_D,2013-08-20,7445
1625574_FD2_L3_EDMI_24_D,2013-08-21,9566
1625574_FD2_L3_EDMI_24_D,2013-08-22,12305
1625574_FD2_L3_EDMI_24_D,2013-08-23,9711
